vocabulary,voc_cmt,idx,similarity,pt,node_name,node_code
轻量化合金材料的生产与技术研发,1,8,0.911613883584818,036,高性能轻质合金,036010101
轻质合金材料研发生产销售,1,8,0.9112774128777352,036,高性能轻质合金,036010101
轻合金及合金材料研发,1,8,0.9086758218936772,036,高性能轻质合金,036010101
高强轻型合金材料及金属材料的研发,1,8,0.9056130693839893,036,高性能轻质合金,036010101
轻有色金属冶炼及其合金产品,1,8,0.9045386692548065,036,高性能轻质合金,036010101
轻合金高新技术产品研发,2,8,0.9026687291345898,036,高性能轻质合金,036010101
高强度轻型合金生产技术研发,1,8,0.9021913275750673,036,高性能轻质合金,036010101
高精密轻合金产品,1,8,0.8998592606718026,036,高性能轻质合金,036010101
轻质高强合金材料及零部件的研发,2,8,0.8958796611467362,036,高性能轻质合金,036010101
轻质合金材料的基础研究,1,8,0.8947868678524655,036,高性能轻质合金,036010101
高强轻型合金材料及其他金属材料的研发,1,8,0.8930656457387703,036,高性能轻质合金,036010101
轻型合金材料,2,8,0.8916826676469479,036,高性能轻质合金,036010101
金属轻钢构件,1,8,0.8913220720215846,036,高性能轻质合金,036010101
金属轻钢结构,1,8,0.889510096987764,036,高性能轻质合金,036010101
新型轻合金材料的研发,1,8,0.8885243741181338,036,高性能轻质合金,036010101
轻钢,339,8,0.8883339404655965,036,高性能轻质合金,036010101
轻合金及有色金属制品的研发,2,8,0.8880463838923758,036,高性能轻质合金,036010101
高性能轻量金属研发,1,8,0.8880316033388181,036,高性能轻质合金,036010101
高性能轻合金材料及加工成形技术的研究与开发,1,8,0.887970609485456,036,高性能轻质合金,036010101
轻合金新材料,2,8,0.8878390801892491,036,高性能轻质合金,036010101
轻合金材料的测试,1,8,0.8870637424001537,036,高性能轻质合金,036010101
轻合金成型技术的研发,1,8,0.8866236495364754,036,高性能轻质合金,036010101
轻合金产品的研发,1,8,0.8865907270756229,036,高性能轻质合金,036010101
轻合金技术,1,8,0.885822527160118,036,高性能轻质合金,036010101
轻合金材料的技术开发,1,8,0.8856389899519723,036,高性能轻质合金,036010101
轻合金的研发,3,8,0.8855685272891591,036,高性能轻质合金,036010101
轻合金材料,14,8,0.8854053770277703,036,高性能轻质合金,036010101
高性能合金材料,13,8,0.8853380245491996,036,高性能轻质合金,036010101
轻合金产品,1,8,0.8847154836537668,036,高性能轻质合金,036010101
轻合金的性能检测服务,1,8,0.884522559907821,036,高性能轻质合金,036010101
高性能合金结构材料,3,8,0.883404244891462,036,高性能轻质合金,036010101
轻钢钢材,1,8,0.8827267243721701,036,高性能轻质合金,036010101
轻型钢,27,8,0.8821973332547877,036,高性能轻质合金,036010101
轻合金材料检测服务,1,8,0.8815610460782526,036,高性能轻质合金,036010101
轻合金产品研发,3,8,0.8815214413141783,036,高性能轻质合金,036010101
轻体钢结构,4,8,0.8807373322489378,036,高性能轻质合金,036010101
轻合金技术研发,1,8,0.8802894402921629,036,高性能轻质合金,036010101
高强度钢,11,9,0.9999999999997496,036,高强度钢,036010102
高强度钢生产,1,9,0.9765465255005586,036,高强度钢,036010102
高强钢制品,1,9,0.9742836248362159,036,高强度钢,036010102
高强度钢材,1,9,0.9734154304576248,036,高强度钢,036010102
高强度钢带,1,9,0.964443941980197,036,高强度钢,036010102
高强度带钢,2,9,0.9641571609680477,036,高强度钢,036010102
高强度钢板,2,9,0.9609289455911982,036,高强度钢,036010102
高强度钢结构件的研发,1,9,0.9576334060435726,036,高强度钢,036010102
高强度带钢生产,1,9,0.956520911527356,036,高强度钢,036010102
高强度钢材研发,1,9,0.9550724722129306,036,高强度钢,036010102
高温强磁钢,1,9,0.9533859131490807,036,高强度钢,036010102
强力高强度钢管生产,1,9,0.9506455355305763,036,高强度钢,036010102
高强度钢构架,1,9,0.9452705326236405,036,高强度钢,036010102
超高强度钢,2,9,0.944094834714044,036,高强度钢,036010102
高强钢丝网,2,9,0.9363786832434229,036,高强度钢,036010102
高强度钢筋,3,9,0.9361137780532418,036,高强度钢,036010102
高强度高塑性新型钢材,1,9,0.935728704955918,036,高强度钢,036010102
钢结构用高强度标准件,1,9,0.9317128485517456,036,高强度钢,036010102
高强钢板,2,9,0.9304671849454406,036,高强度钢,036010102
高强度钢丝,3,9,0.9293713897827647,036,高强度钢,036010102
高强钢筋,3,9,0.9291648394762376,036,高强度钢,036010102
高强钢筋制造,1,9,0.9288529490938229,036,高强度钢,036010102
高强度的,1,9,0.9256075784482819,036,高强度钢,036010102
高强度合金钢型材,1,9,0.9241697901545476,036,高强度钢,036010102
钢强构工程,3,9,0.9235320248028475,036,高强度钢,036010102
高强度钢棒,1,9,0.9220513315613816,036,高强度钢,036010102
生产高强度钢筋,1,9,0.9209297432487321,036,高强度钢,036010102
高强度高塑性钢材,1,9,0.9178976362887857,036,高强度钢,036010102
高强度钢板及制品的热处理,2,9,0.9172946728592146,036,高强度钢,036010102
热强钢,1,9,0.9171345336594311,036,高强度钢,036010102
钢管强构件,1,9,0.9169080481693492,036,高强度钢,036010102
高控力钢筋,2,9,0.9160688673164887,036,高强度钢,036010102
高强度钢金属材料零件部件生产,1,9,0.9159344242270075,036,高强度钢,036010102
高强度钢筋销售,1,9,0.914842237776927,036,高强度钢,036010102
高强度钢丸,1,9,0.9141319602119617,036,高强度钢,036010102
超高强度钢型材,1,9,0.9125406682459233,036,高强度钢,036010102
加工销售高强度钢筋,1,9,0.909997578354055,036,高强度钢,036010102
高强度钢筋生产及销售,1,9,0.9094105996320563,036,高强度钢,036010102
高强度材料,7,9,0.9092905044350258,036,高强度钢,036010102
大型强磁磁钢,1,9,0.9087341164721411,036,高强度钢,036010102
建筑用高控力钢筋,4,9,0.9080905833270078,036,高强度钢,036010102
钢结构用高强度紧固件加工,1,9,0.90693774365187,036,高强度钢,036010102
高强钢卷,1,9,0.9069069226038144,036,高强度钢,036010102
高强度热轧带肋钢筋的冶炼,2,9,0.9056731471931094,036,高强度钢,036010102
高强材料,1,9,0.9056550455751092,036,高强度钢,036010102
高强度结构件,1,9,0.9053636044419677,036,高强度钢,036010102
宝钢高强度大梁钢,1,9,0.9040160342065047,036,高强度钢,036010102
汽车及发电装备用高强度钢件,1,9,0.9039714686943505,036,高强度钢,036010102
高层建筑钢结构工程,15,9,0.9034267648900428,036,高强度钢,036010102
高楼钢结构工程,1,9,0.9025737758102025,036,高强度钢,036010102
耐蚀耐热钢,1,10,0.9927172208680147,036,耐磨耐蚀钢,036010103
耐蚀钢,4,10,0.984155154540476,036,耐磨耐蚀钢,036010103
耐磨钢,50,10,0.9684548222375634,036,耐磨耐蚀钢,036010103
耐火钢,1,10,0.9616223442109311,036,耐磨耐蚀钢,036010103
耐腐耐磨钢,1,10,0.9603158582704246,036,耐磨耐蚀钢,036010103
耐酸钢,2,10,0.9603036905085686,036,耐磨耐蚀钢,036010103
耐腐钢,1,10,0.9584882274737206,036,耐磨耐蚀钢,036010103
耐候钢,4,10,0.9578052075361182,036,耐磨耐蚀钢,036010103
耐热钢,154,10,0.9576814238051269,036,耐磨耐蚀钢,036010103
耐热蚀钢件制造,1,10,0.9529726980025526,036,耐磨耐蚀钢,036010103
耐磨耐热钢,12,10,0.9504290072243411,036,耐磨耐蚀钢,036010103
耐热钢片,1,10,0.9498044352721593,036,耐磨耐蚀钢,036010103
耐热耐蚀钢,2,10,0.9486679464465483,036,耐磨耐蚀钢,036010103
耐磨钢的生产,1,10,0.9482351239825111,036,耐磨耐蚀钢,036010103
耐热钢板,1,10,0.947007624974719,036,耐磨耐蚀钢,036010103
耐磨钢管,121,10,0.9464922827295064,036,耐磨耐蚀钢,036010103
耐热钢管,1,10,0.9450440854032802,036,耐磨耐蚀钢,036010103
耐热钢耐磨钢,1,10,0.9445426925316659,036,耐磨耐蚀钢,036010103
耐磨钢板,60,10,0.944520917207452,036,耐磨耐蚀钢,036010103
耐热钢材,4,10,0.9442626310536646,036,耐磨耐蚀钢,036010103
生产耐磨钢,1,10,0.9438431642588224,036,耐磨耐蚀钢,036010103
耐热钢研制,1,10,0.9430503311961036,036,耐磨耐蚀钢,036010103
耐磨钢件,16,10,0.9428495034024073,036,耐磨耐蚀钢,036010103
耐磨钢结构件,1,10,0.9423164266419113,036,耐磨耐蚀钢,036010103
耐热钢的制造,1,10,0.9418432623981124,036,耐磨耐蚀钢,036010103
耐热钢件,23,10,0.9408292397683291,036,耐磨耐蚀钢,036010103
耐候钢板,2,10,0.93996391056679,036,耐磨耐蚀钢,036010103
耐磨钢制品,7,10,0.9399246228992707,036,耐磨耐蚀钢,036010103
耐磨钢生产,1,10,0.9394719413941064,036,耐磨耐蚀钢,036010103
耐磨耐热钢制造,1,10,0.9381324779380911,036,耐磨耐蚀钢,036010103
耐热钢制造,1,10,0.9379214680374459,036,耐磨耐蚀钢,036010103
耐热钢生产,2,10,0.9377165947130618,036,耐磨耐蚀钢,036010103
耐磨钢制造,2,10,0.9370128742741332,036,耐磨耐蚀钢,036010103
耐热钢制品,22,10,0.9360203732960559,036,耐磨耐蚀钢,036010103
耐磨钢加工,4,10,0.9359496305008135,036,耐磨耐蚀钢,036010103
有色耐火钢材,1,10,0.935872015361575,036,耐磨耐蚀钢,036010103
耐磨耐热钢生产,1,10,0.9356568983940152,036,耐磨耐蚀钢,036010103
耐磨钢件加工,1,10,0.9355928419103959,036,耐磨耐蚀钢,036010103
耐热钢产品,5,10,0.9345625720782457,036,耐磨耐蚀钢,036010103
耐石磨钢,2,10,0.9342140730736883,036,耐磨耐蚀钢,036010103
耐磨钢的生产及销售,2,10,0.9339919898408933,036,耐磨耐蚀钢,036010103
耐热钢加工,1,10,0.9335408076352889,036,耐磨耐蚀钢,036010103
耐磨耐热钢制品,94,10,0.9334617937676849,036,耐磨耐蚀钢,036010103
工矿用耐磨钢板,1,10,0.9334021909139086,036,耐磨耐蚀钢,036010103
耐磨钢材销售,1,10,0.9333799483254525,036,耐磨耐蚀钢,036010103
耐腐蚀钢,3,10,0.9332551898184133,036,耐磨耐蚀钢,036010103
销售耐磨钢,1,10,0.9329438742490661,036,耐磨耐蚀钢,036010103
耐候钢的研发,1,10,0.93275207722445,036,耐磨耐蚀钢,036010103
耐热钢耐磨钢制品,1,10,0.9324616031516009,036,耐磨耐蚀钢,036010103
耐热钢材料,7,10,0.9323540281650121,036,耐磨耐蚀钢,036010103
高新润滑材料,2,11,0.9881756035318225,036,高效润滑材料,036010104
高温润滑材料,1,11,0.9760982678616801,036,高效润滑材料,036010104
高性能润滑材料,3,11,0.9658552259188286,036,高效润滑材料,036010104
销售高新润滑材料,1,11,0.9495585766999074,036,高效润滑材料,036010104
从事高新润滑材料的生产加工及研发,1,11,0.9408524883300083,036,高效润滑材料,036010104
高效润滑剂,7,11,0.9378192702505572,036,高效润滑材料,036010104
高级合成润滑材料,2,11,0.9367275556233734,036,高效润滑材料,036010104
高端润滑材料及设备的研发及销售,1,11,0.9328285453101344,036,高效润滑材料,036010104
高端装备润滑材料研发,1,11,0.9247623016449142,036,高效润滑材料,036010104
高温润滑剂,3,11,0.9199005970925954,036,高效润滑材料,036010104
高科技固体润滑材料,1,11,0.9096486258162747,036,高效润滑材料,036010104
高性能润滑剂,1,11,0.9028242983349926,036,高效润滑材料,036010104
高级润滑精制造,1,11,0.9026684564939811,036,高效润滑材料,036010104
润滑材料制造技术,1,11,0.9021955213899863,036,高效润滑材料,036010104
润滑材料技术的研发,2,11,0.901437779652559,036,高效润滑材料,036010104
润滑材料,666,11,0.8997433911139301,036,高效润滑材料,036010104
高分子润滑材料,1,11,0.8990951025494015,036,高效润滑材料,036010104
高温润滑脂,10,11,0.8955604066773404,036,高效润滑材料,036010104
从事润滑材料,1,11,0.8925172020503168,036,高效润滑材料,036010104
润滑材料的技术研发,2,11,0.8919667729903099,036,高效润滑材料,036010104
润滑材料的研发,18,11,0.8914300565506854,036,高效润滑材料,036010104
各类润滑新材料领域的,1,11,0.890908761670295,036,高效润滑材料,036010104
滑润材料,1,11,0.8901379907806116,036,高效润滑材料,036010104
润滑材料的技术研究,1,11,0.8900536148439903,036,高效润滑材料,036010104
润滑材料技术研发,2,11,0.8891567147363573,036,高效润滑材料,036010104
从事润滑材料科技,1,11,0.888822186272373,036,高效润滑材料,036010104
新型润滑材料的技术研发,1,11,0.8883789973155004,036,高效润滑材料,036010104
销售高级润滑剂,1,11,0.8878192411346477,036,高效润滑材料,036010104
润滑材料开发,1,11,0.8876913828976077,036,高效润滑材料,036010104
润滑材料领域内的研究,1,11,0.8862132188646901,036,高效润滑材料,036010104
润滑材料及助剂,3,11,0.8855755552436174,036,高效润滑材料,036010104
从事润滑新材料,1,11,0.8853535130627549,036,高效润滑材料,036010104
润滑新材料,9,11,0.8852920185776963,036,高效润滑材料,036010104
新型润滑材料生产技术的研发,1,11,0.8845837408237214,036,高效润滑材料,036010104
润滑材料的研制,1,11,0.88450119678061,036,高效润滑材料,036010104
润滑材料研发,9,11,0.8833279830574062,036,高效润滑材料,036010104
润滑材料的技术服务,1,11,0.8830924930770122,036,高效润滑材料,036010104
新型润滑材料,4,11,0.8826213858805942,036,高效润滑材料,036010104
润滑材料的技术开发,12,11,0.8822557850745266,036,高效润滑材料,036010104
高级医用润滑剂,1,11,0.8819747169506551,036,高效润滑材料,036010104
高级润滑脂,5,11,0.8817479886575167,036,高效润滑材料,036010104
润滑材料的制造,1,11,0.880066102376182,036,高效润滑材料,036010104
润滑新材料的调制,1,11,0.8799540586154332,036,高效润滑材料,036010104
润滑新材料技术研发,1,11,0.8789091084825801,036,高效润滑材料,036010104
润滑材料科技领域内的技术服务,1,11,0.8788979934331707,036,高效润滑材料,036010104
